image_path,label
../dataset/raw/iam_words/words/b06/b06-056/b06-056-00-07.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-01-00.png,Scarborough
../dataset/raw/iam_words/words/b06/b06-056/b06-056-01-01.png,decisions
../dataset/raw/iam_words/words/b06/b06-056/b06-056-01-02.png,","
../dataset/raw/iam_words/words/b06/b06-056/b06-056-01-03.png,while
../dataset/raw/iam_words/words/b06/b06-056/b06-056-01-04.png,#
../dataset/raw/iam_words/words/b06/b06-056/b06-056-01-05.png,scratching
../dataset/raw/iam_words/words/b06/b06-056/b06-056-02-00.png,around
../dataset/raw/iam_words/words/b06/b06-056/b06-056-02-01.png,frantically
../dataset/raw/iam_words/words/b06/b06-056/b06-056-02-02.png,to
../dataset/raw/iam_words/words/b06/b06-056/b06-056-02-03.png,overturn
../dataset/raw/iam_words/words/b06/b06-056/b06-056-02-04.png,them
../dataset/raw/iam_words/words/b06/b06-056/b06-056-02-05.png,next
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-00.png,time
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-01.png,.
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-02.png,Confusion
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-03.png,of
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-04.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-05.png,original
../dataset/raw/iam_words/words/b06/b06-056/b06-056-03-06.png,issue
../dataset/raw/iam_words/words/b06/b06-056/b06-056-04-00.png,by
../dataset/raw/iam_words/words/b06/b06-056/b06-056-04-01.png,misrepresentation
../dataset/raw/iam_words/words/b06/b06-056/b06-056-04-02.png,of
../dataset/raw/iam_words/words/b06/b06-056/b06-056-04-03.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-04-04.png,decisions
../dataset/raw/iam_words/words/b06/b06-056/b06-056-04-05.png,","
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-00.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-01.png,introduction
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-02.png,of
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-03.png,a
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-04.png,pseudo
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-05.png,third
../dataset/raw/iam_words/words/b06/b06-056/b06-056-05-06.png,way
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-00.png,and
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-01.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-02.png,call
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-03.png,for
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-04.png,party
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-05.png,unity
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-06.png,-
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-07.png,in
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-08.png,effect
../dataset/raw/iam_words/words/b06/b06-056/b06-056-06-09.png,","
../dataset/raw/iam_words/words/b06/b06-056/b06-056-07-00.png,a
../dataset/raw/iam_words/words/b06/b06-056/b06-056-07-01.png,demand
../dataset/raw/iam_words/words/b06/b06-056/b06-056-07-02.png,that
../dataset/raw/iam_words/words/b06/b06-056/b06-056-07-03.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-07-04.png,movement
../dataset/raw/iam_words/words/b06/b06-056/b06-056-07-05.png,unite
../dataset/raw/iam_words/words/b06/b06-056/b06-056-08-00.png,with
../dataset/raw/iam_words/words/b06/b06-056/b06-056-08-01.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-08-02.png,Gaitskellites
../dataset/raw/iam_words/words/b06/b06-056/b06-056-08-03.png,on
../dataset/raw/iam_words/words/b06/b06-056/b06-056-08-04.png,their
../dataset/raw/iam_words/words/b06/b06-056/b06-056-08-05.png,policy
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-00.png,and
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-01.png,no
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-02.png,other
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-03.png,seems
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-04.png,to
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-05.png,have
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-06.png,done
../dataset/raw/iam_words/words/b06/b06-056/b06-056-09-07.png,the
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-00.png,trick
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-01.png,of
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-02.png,moving
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-03.png,a
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-04.png,number
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-05.png,of
../dataset/raw/iam_words/words/b06/b06-056/b06-056-10-06.png,unions
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-00.png,It
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-01.png,would
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-02.png,become
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-03.png,easy
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-04.png,to
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-05.png,become
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-06.png,cynical
../dataset/raw/iam_words/words/b06/b06-059/b06-059-00-07.png,and
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-00.png,to
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-01.png,despair
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-02.png,.
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-03.png,And
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-04.png,yet
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-05.png,","
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-06.png,wherever
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-07.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-08.png,issues
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-09.png,were
../dataset/raw/iam_words/words/b06/b06-059/b06-059-01-10.png,put
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-00.png,clearly
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-01.png,","
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-02.png,sections
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-03.png,of
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-04.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-05.png,movement
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-06.png,reaffirmed
../dataset/raw/iam_words/words/b06/b06-059/b06-059-02-07.png,their
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-00.png,original
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-01.png,stand
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-02.png,.
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-03.png,Only
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-04.png,where
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-05.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-06.png,issues
../dataset/raw/iam_words/words/b06/b06-059/b06-059-03-07.png,were
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-00.png,posed
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-01.png,so
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-02.png,as
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-03.png,to
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-04.png,cause
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-05.png,doubt
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-06.png,and
../dataset/raw/iam_words/words/b06/b06-059/b06-059-04-07.png,confusion
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-00.png,were
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-01.png,positions
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-02.png,lost
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-03.png,.
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-04.png,It
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-05.png,is
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-06.png,my
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-07.png,view
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-08.png,that
../dataset/raw/iam_words/words/b06/b06-059/b06-059-05-09.png,this
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-00.png,immediate
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-01.png,confusion
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-02.png,hides
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-03.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-04.png,fact
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-05.png,that
../dataset/raw/iam_words/words/b06/b06-059/b06-059-06-06.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-00.png,Peace
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-01.png,movement
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-02.png,is
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-03.png,still
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-04.png,advancing
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-05.png,and
../dataset/raw/iam_words/words/b06/b06-059/b06-059-07-06.png,that
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-00.png,clarification
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-01.png,of
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-02.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-03.png,issues
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-04.png,can
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-05.png,bring
../dataset/raw/iam_words/words/b06/b06-059/b06-059-08-06.png,a
../dataset/raw/iam_words/words/b06/b06-059/b06-059-09-00.png,majority
../dataset/raw/iam_words/words/b06/b06-059/b06-059-09-01.png,to
../dataset/raw/iam_words/words/b06/b06-059/b06-059-09-02.png,#
../dataset/raw/iam_words/words/b06/b06-059/b06-059-09-03.png,secure
../dataset/raw/iam_words/words/b06/b06-059/b06-059-09-04.png,the
../dataset/raw/iam_words/words/b06/b06-059/b06-059-09-05.png,Scarborough
../dataset/raw/iam_words/words/b06/b06-059/b06-059-10-00.png,decisions
../dataset/raw/iam_words/words/b06/b06-059/b06-059-10-01.png,.
../dataset/raw/iam_words/words/b06/b06-064/b06-064-00-00.png,Powerful
../dataset/raw/iam_words/words/b06/b06-064/b06-064-00-01.png,units
../dataset/raw/iam_words/words/b06/b06-064/b06-064-00-02.png,have
../dataset/raw/iam_words/words/b06/b06-064/b06-064-00-03.png,stood
../dataset/raw/iam_words/words/b06/b06-064/b06-064-00-04.png,firm
../dataset/raw/iam_words/words/b06/b06-064/b06-064-00-05.png,.
../dataset/raw/iam_words/words/b06/b06-064/b06-064-01-00.png,In
../dataset/raw/iam_words/words/b06/b06-064/b06-064-01-01.png,unions
../dataset/raw/iam_words/words/b06/b06-064/b06-064-01-02.png,where
../dataset/raw/iam_words/words/b06/b06-064/b06-064-01-03.png,the
../dataset/raw/iam_words/words/b06/b06-064/b06-064-01-04.png,central
../dataset/raw/iam_words/words/b06/b06-064/b06-064-01-05.png,issues
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-00.png,were
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-01.png,confused
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-02.png,","
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-03.png,clear
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-04.png,policy
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-05.png,details
../dataset/raw/iam_words/words/b06/b06-064/b06-064-02-06.png,-
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-00.png,as
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-01.png,on
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-02.png,bases
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-03.png,-
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-04.png,were
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-05.png,decisively
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-06.png,carried
../dataset/raw/iam_words/words/b06/b06-064/b06-064-03-07.png,.
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-00.png,This
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-01.png,","
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-02.png,and
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-03.png,the
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-04.png,numbers
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-05.png,of
../dataset/raw/iam_words/words/b06/b06-064/b06-064-04-06.png,active
../dataset/raw/iam_words/words/b06/b06-064/b06-064-05-00.png,workers
../dataset/raw/iam_words/words/b06/b06-064/b06-064-05-01.png,who
../dataset/raw/iam_words/words/b06/b06-064/b06-064-05-02.png,are
../dataset/raw/iam_words/words/b06/b06-064/b06-064-05-03.png,beginning
../dataset/raw/iam_words/words/b06/b06-064/b06-064-05-04.png,to
../dataset/raw/iam_words/words/b06/b06-064/b06-064-05-05.png,understand
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-00.png,how
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-01.png,and
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-02.png,why
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-03.png,the
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-04.png,trick
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-05.png,was
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-06.png,done
../dataset/raw/iam_words/words/b06/b06-064/b06-064-06-07.png,","
../dataset/raw/iam_words/words/b06/b06-064/b06-064-07-00.png,provides
../dataset/raw/iam_words/words/b06/b06-064/b06-064-07-01.png,a
../dataset/raw/iam_words/words/b06/b06-064/b06-064-07-02.png,strong
../dataset/raw/iam_words/words/b06/b06-064/b06-064-07-03.png,","
../dataset/raw/iam_words/words/b06/b06-064/b06-064-07-04.png,immediate
../dataset/raw/iam_words/words/b06/b06-064/b06-064-07-05.png,basis
../dataset/raw/iam_words/words/b06/b06-064/b06-064-08-00.png,for
../dataset/raw/iam_words/words/b06/b06-064/b06-064-08-01.png,a
../dataset/raw/iam_words/words/b06/b06-064/b06-064-08-02.png,campaign
../dataset/raw/iam_words/words/b06/b06-064/b06-064-08-03.png,against
../dataset/raw/iam_words/words/b06/b06-064/b06-064-08-04.png,weak
../dataset/raw/iam_words/words/b06/b06-064/b06-064-08-05.png,and
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-00.png,doubtful
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-01.png,positions
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-02.png,","
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-03.png,and
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-04.png,for
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-05.png,a
../dataset/raw/iam_words/words/b06/b06-064/b06-064-09-06.png,consistent
../dataset/raw/iam_words/words/b06/b06-064/b06-064-10-00.png,peace
../dataset/raw/iam_words/words/b06/b06-064/b06-064-10-01.png,policy
../dataset/raw/iam_words/words/b06/b06-064/b06-064-10-02.png,.
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-00.png,All
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-01.png,recent
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-02.png,events
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-03.png,show
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-04.png,how
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-05.png,correct
../dataset/raw/iam_words/words/b06/b06-068/b06-068-00-06.png,the
../dataset/raw/iam_words/words/b06/b06-068/b06-068-01-00.png,Scarborough
../dataset/raw/iam_words/words/b06/b06-068/b06-068-01-01.png,decisions
../dataset/raw/iam_words/words/b06/b06-068/b06-068-01-02.png,were
../dataset/raw/iam_words/words/b06/b06-068/b06-068-01-03.png,.
../dataset/raw/iam_words/words/b06/b06-068/b06-068-01-04.png,The
../dataset/raw/iam_words/words/b06/b06-068/b06-068-01-05.png,Kennedy
../dataset/raw/iam_words/words/b06/b06-068/b06-068-02-00.png,Administration's
../dataset/raw/iam_words/words/b06/b06-068/b06-068-02-01.png,sharpened
../dataset/raw/iam_words/words/b06/b06-068/b06-068-02-02.png,policies
../dataset/raw/iam_words/words/b06/b06-068/b06-068-02-03.png,","
../dataset/raw/iam_words/words/b06/b06-068/b06-068-02-04.png,the
../dataset/raw/iam_words/words/b06/b06-068/b06-068-03-00.png,speeded-up
../dataset/raw/iam_words/words/b06/b06-068/b06-068-03-01.png,drive
../dataset/raw/iam_words/words/b06/b06-068/b06-068-03-02.png,to
../dataset/raw/iam_words/words/b06/b06-068/b06-068-03-03.png,improve
../dataset/raw/iam_words/words/b06/b06-068/b06-068-03-04.png,West
../dataset/raw/iam_words/words/b06/b06-068/b06-068-04-00.png,Germany's
../dataset/raw/iam_words/words/b06/b06-068/b06-068-04-01.png,armament
../dataset/raw/iam_words/words/b06/b06-068/b06-068-04-02.png,","
../dataset/raw/iam_words/words/b06/b06-068/b06-068-04-03.png,the
../dataset/raw/iam_words/words/b06/b06-068/b06-068-04-04.png,new
../dataset/raw/iam_words/words/b06/b06-068/b06-068-04-05.png,attempt
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-00.png,to
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-01.png,rush
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-02.png,Britain
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-03.png,into
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-04.png,the
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-05.png,European
../dataset/raw/iam_words/words/b06/b06-068/b06-068-05-06.png,Common
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-00.png,Market
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-01.png,","
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-02.png,and
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-03.png,the
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-04.png,kite-flying
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-05.png,on
../dataset/raw/iam_words/words/b06/b06-068/b06-068-06-06.png,Spain
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-00.png,present
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-01.png,a
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-02.png,whole
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-03.png,new
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-04.png,proof
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-05.png,that
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-06.png,to
../dataset/raw/iam_words/words/b06/b06-068/b06-068-07-07.png,abandon
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-00.png,Scarborough
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-01.png,is
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-02.png,to
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-03.png,expose
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-04.png,Britain
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-05.png,and
../dataset/raw/iam_words/words/b06/b06-068/b06-068-08-06.png,her
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-00.png,working
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-01.png,class
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-02.png,to
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-03.png,sharp
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-04.png,new
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-05.png,dangers
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-06.png,-
../dataset/raw/iam_words/words/b06/b06-068/b06-068-09-07.png,that
../dataset/raw/iam_words/words/b06/b06-068/b06-068-10-00.png,Gaitskellism
../dataset/raw/iam_words/words/b06/b06-068/b06-068-10-01.png,is
../dataset/raw/iam_words/words/b06/b06-068/b06-068-10-02.png,bankrupt
../dataset/raw/iam_words/words/b06/b06-068/b06-068-10-03.png,.
../dataset/raw/iam_words/words/b06/b06-071/b06-071-00-00.png,Ordinary
../dataset/raw/iam_words/words/b06/b06-071/b06-071-00-01.png,working
../dataset/raw/iam_words/words/b06/b06-071/b06-071-00-02.png,people
../dataset/raw/iam_words/words/b06/b06-071/b06-071-00-03.png,will
../dataset/raw/iam_words/words/b06/b06-071/b06-071-00-04.png,never
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-00.png,rally
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-01.png,to
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-02.png,defend
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-03.png,a
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-04.png,policy
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-05.png,founded
../dataset/raw/iam_words/words/b06/b06-071/b06-071-01-06.png,on
../dataset/raw/iam_words/words/b06/b06-071/b06-071-02-00.png,political
../dataset/raw/iam_words/words/b06/b06-071/b06-071-02-01.png,chicanery
../dataset/raw/iam_words/words/b06/b06-071/b06-071-02-02.png,or
../dataset/raw/iam_words/words/b06/b06-071/b06-071-02-03.png,elect
../dataset/raw/iam_words/words/b06/b06-071/b06-071-02-04.png,a
../dataset/raw/iam_words/words/b06/b06-071/b06-071-02-05.png,Labour
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-00.png,Government
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-01.png,to
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-02.png,carry
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-03.png,through
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-04.png,Tory
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-05.png,policy
../dataset/raw/iam_words/words/b06/b06-071/b06-071-03-06.png,-
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-00.png,Gaitskell's
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-01.png,stupid
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-02.png,hope
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-03.png,.
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-04.png,The
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-05.png,tragedy
../dataset/raw/iam_words/words/b06/b06-071/b06-071-04-06.png,is
../dataset/raw/iam_words/words/b06/b06-071/b06-071-05-00.png,that
../dataset/raw/iam_words/words/b06/b06-071/b06-071-05-01.png,enormous
../dataset/raw/iam_words/words/b06/b06-071/b06-071-05-02.png,inroads
../dataset/raw/iam_words/words/b06/b06-071/b06-071-05-03.png,could
../dataset/raw/iam_words/words/b06/b06-071/b06-071-05-04.png,already
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-00.png,have
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-01.png,been
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-02.png,made
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-03.png,into
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-04.png,Tory
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-05.png,strength
../dataset/raw/iam_words/words/b06/b06-071/b06-071-06-06.png,by
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-00.png,a
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-01.png,fighting
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-02.png,policy
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-03.png,","
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-04.png,based
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-05.png,on
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-06.png,Scarborough
../dataset/raw/iam_words/words/b06/b06-071/b06-071-07-07.png,.
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-00.png,THE
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-01.png,desire
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-02.png,for
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-03.png,unity
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-04.png,in
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-05.png,the
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-06.png,Labour
../dataset/raw/iam_words/words/b06/b06-071/b06-071-08-07.png,and
../dataset/raw/iam_words/words/b06/b06-071/b06-071-09-00.png,trade
../dataset/raw/iam_words/words/b06/b06-071/b06-071-09-01.png,union
../dataset/raw/iam_words/words/b06/b06-071/b06-071-09-02.png,movement
../dataset/raw/iam_words/words/b06/b06-071/b06-071-09-03.png,following
../dataset/raw/iam_words/words/b06/b06-071/b06-071-09-04.png,the
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-00.png,At
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-01.png,the
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-02.png,same
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-03.png,time
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-04.png,that
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-05.png,unity
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-06.png,cannot
../dataset/raw/iam_words/words/b06/b06-075/b06-075-00-07.png,be
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-00.png,established
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-01.png,on
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-02.png,a
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-03.png,false
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-04.png,basis
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-05.png,","
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-06.png,or
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-07.png,by
../dataset/raw/iam_words/words/b06/b06-075/b06-075-01-08.png,creating
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-00.png,further
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-01.png,confusion
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-02.png,within
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-03.png,the
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-04.png,movement
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-05.png,.
../dataset/raw/iam_words/words/b06/b06-075/b06-075-02-06.png,Unity
